timestamp,ch1,ch2,ch3,ch4,ch5,ch6
1756456626.5461917,-324.82,-373.36,-304.16,-366.66,-282.7,-256.15
1756456626.5495696,-325.08,-374.17,-303.09,-366.39,-282.7,-256.15
1756456626.5540104,-325.08,-374.7,-304.16,-366.66,-282.7,-255.35
1756456626.557387,-325.35,-374.44,-304.97,-366.39,-283.24,-255.35
1756456626.5618262,-326.16,-374.7,-303.89,-366.93,-283.78,-255.88
1756456626.566261,-326.16,-373.9,-303.89,-366.12,-283.51,-256.15
1756456626.5696366,-325.62,-374.7,-303.63,-366.66,-284.05,-256.15
1756456626.574074,-324.28,-374.7,-303.63,-365.85,-283.24,-256.15
1756456626.5774512,-324.55,-374.7,-303.63,-366.12,-282.97,-255.88
1756456626.58189,-325.89,-373.9,-303.89,-366.93,-283.51,-256.15
1756456626.586325,-325.62,-374.17,-304.16,-366.12,-283.51,-255.35
1756456626.589704,-325.89,-373.63,-304.43,-366.66,-283.24,-255.61
1756456626.5941377,-325.08,-373.9,-304.16,-366.93,-283.51,-255.61
1756456626.5975149,-325.08,-373.36,-303.63,-366.12,-283.24,-255.35
1756456626.601954,-325.62,-373.9,-303.09,-366.66,-283.24,-255.35
1756456626.6063867,-325.62,-374.44,-303.63,-366.93,-283.24,-255.35
1756456626.6097646,-325.08,-374.7,-304.16,-367.19,-283.51,-255.88
1756456626.6141996,-325.89,-374.44,-304.43,-367.19,-283.51,-255.61
1756456626.6175766,-325.89,-374.17,-304.16,-367.19,-283.24,-255.61
1756456626.6220145,-325.35,-373.9,-303.63,-367.19,-283.24,-255.88
1756456626.6253922,-325.35,-374.17,-303.89,-366.66,-284.05,-256.15
1756456626.6298378,-325.08,-373.9,-304.16,-366.39,-284.05,-256.15
1756456626.6342812,-325.08,-374.17,-304.16,-366.12,-283.51,-255.61
1756456626.6376624,-325.62,-375.24,-304.43,-366.66,-283.51,-256.69
1756456626.6421041,-325.62,-374.17,-304.43,-366.12,-284.05,-255.88
1756456626.645482,-325.62,-373.63,-303.89,-366.93,-283.78,-255.88
1756456626.6499214,-324.82,-373.9,-303.63,-368.0,-283.51,-255.35
1756456626.6543553,-324.82,-374.17,-304.16,-367.46,-283.78,-255.88
1756456626.6577356,-325.62,-374.44,-304.43,-367.19,-283.78,-256.15
1756456626.6621747,-325.62,-374.17,-304.16,-366.66,-283.51,-256.15
1756456626.6655517,-325.89,-373.9,-304.16,-366.39,-284.05,-256.42
1756456626.6699874,-325.89,-373.9,-304.16,-365.85,-283.24,-255.35
1756456626.6744268,-325.62,-374.17,-303.63,-365.85,-282.97,-255.35
1756456626.6778102,-325.89,-374.17,-304.16,-366.66,-282.97,-255.88
1756456626.6822445,-325.62,-374.17,-304.43,-367.19,-283.51,-256.15
1756456626.6856198,-326.16,-375.24,-304.16,-367.19,-283.51,-255.88
1756456626.6900525,-325.62,-374.17,-303.89,-366.93,-283.51,-255.08
1756456626.6934288,-325.62,-374.44,-304.7,-366.12,-284.05,-254.81
1756456626.6978667,-325.62,-374.17,-304.43,-366.66,-283.24,-254.81
1756456626.7023003,-325.89,-374.44,-303.89,-367.19,-283.78,-255.08
1756456626.7056763,-324.28,-375.24,-303.09,-367.19,-284.05,-254.54
1756456626.7101092,-324.55,-374.97,-304.16,-366.66,-283.78,-255.61
1756456626.7134857,-325.62,-374.17,-304.16,-366.39,-283.51,-256.69
1756456626.7179215,-325.08,-374.17,-304.16,-366.12,-283.51,-256.15
1756456626.72236,-325.08,-374.7,-304.16,-366.12,-284.31,-256.69
1756456626.7257366,-325.35,-374.44,-304.16,-367.19,-284.31,-256.15
1756456626.7301745,-325.62,-374.17,-303.89,-366.66,-284.05,-255.88
1756456626.733549,-325.62,-374.17,-303.89,-366.39,-284.05,-256.69
1756456626.7379873,-325.62,-373.9,-303.63,-366.66,-283.24,-256.69
1756456626.7424252,-325.35,-374.44,-303.63,-366.93,-283.78,-257.22
1756456626.7458022,-326.42,-373.9,-303.36,-366.66,-284.05,-256.69
1756456626.7502358,-326.42,-373.63,-303.63,-366.39,-284.05,-256.69
1756456626.7536116,-325.62,-374.17,-303.63,-366.93,-284.31,-256.69
1756456626.758044,-325.62,-374.7,-303.89,-366.66,-282.97,-255.88
1756456626.7624817,-325.89,-374.17,-304.7,-366.66,-282.97,-255.08
1756456626.765855,-325.08,-373.9,-304.97,-366.93,-282.97,-254.81
1756456626.770293,-325.62,-374.7,-303.63,-366.93,-282.97,-254.54
1756456626.773669,-326.42,-374.97,-303.36,-367.19,-283.51,-255.35
1756456626.7781048,-326.16,-375.24,-304.16,-367.19,-283.51,-255.35
1756456626.7814808,-325.62,-374.17,-304.43,-366.93,-283.24,-254.81
1756456626.7859986,-324.55,-373.9,-304.97,-367.19,-283.78,-255.35
1756456626.790439,-324.82,-374.7,-304.43,-366.66,-284.31,-256.96
1756456626.7938168,-325.62,-374.97,-303.36,-366.66,-283.51,-256.15
1756456626.7982516,-325.62,-374.44,-303.63,-366.39,-282.7,-255.88
1756456626.8016276,-325.89,-374.44,-303.89,-366.39,-282.97,-255.88
1756456626.806065,-326.16,-374.7,-304.16,-366.39,-282.97,-255.88
1756456626.8105013,-325.35,-374.7,-304.43,-366.66,-282.7,-255.88
1756456626.8138778,-325.62,-373.9,-304.43,-366.39,-283.51,-255.88
1756456626.8183117,-325.89,-374.44,-303.89,-366.66,-283.51,-255.88
1756456626.8216875,-325.08,-374.17,-303.63,-367.46,-284.58,-255.35
1756456626.8261204,-325.08,-373.63,-303.89,-365.85,-284.05,-255.35
1756456626.8294961,-324.82,-373.36,-303.89,-365.59,-283.24,-255.88
1756456626.8339338,-325.89,-373.9,-304.16,-366.12,-282.97,-255.61
1756456626.838368,-325.62,-374.44,-304.16,-366.12,-283.24,-255.88
1756456626.8417418,-325.62,-373.9,-303.89,-366.39,-283.78,-255.61
1756456626.8461761,-325.62,-374.7,-303.89,-367.46,-283.51,-255.61
1756456626.8495522,-325.08,-373.9,-304.43,-367.46,-284.05,-255.61
1756456626.85399,-325.89,-373.9,-304.43,-366.12,-284.31,-255.88
1756456626.8584263,-326.42,-374.97,-304.16,-366.12,-284.05,-256.42
1756456626.8618023,-325.62,-374.97,-304.7,-367.19,-282.7,-255.61
1756456626.8663678,-324.82,-373.36,-303.63,-367.19,-282.44,-255.61
1756456626.8697548,-324.55,-374.17,-303.09,-365.85,-282.7,-256.15
1756456626.8741922,-324.82,-374.7,-303.09,-365.85,-283.24,-255.61
1756456626.8775687,-325.08,-374.7,-304.16,-366.39,-283.51,-254.81
1756456626.8820076,-325.08,-373.63,-303.63,-366.66,-282.7,-255.35
1756456626.8864472,-325.08,-373.36,-304.16,-366.93,-283.24,-255.61
1756456626.8898246,-325.62,-374.17,-303.63,-367.19,-283.78,-255.88
1756456626.8942633,-325.89,-373.9,-304.16,-367.19,-284.05,-256.15
1756456626.8976386,-325.62,-374.7,-304.16,-367.19,-283.78,-255.35
1756456626.9020786,-325.35,-374.44,-303.09,-366.39,-283.51,-255.88
1756456626.90652,-325.89,-374.44,-303.63,-365.85,-282.97,-256.42
1756456626.9098976,-325.62,-374.17,-303.89,-366.39,-283.24,-256.15
1756456626.9143343,-324.55,-374.44,-304.7,-367.19,-284.05,-255.35
1756456626.9177127,-324.82,-374.97,-304.16,-366.66,-283.51,-255.08
1756456626.9221542,-325.35,-374.97,-303.63,-366.12,-283.78,-255.35
1756456626.9265952,-324.55,-373.63,-304.16,-365.85,-283.51,-255.88
1756456626.9299765,-325.08,-373.9,-303.63,-365.59,-284.05,-255.88
1756456626.9344194,-325.62,-374.7,-303.63,-366.66,-283.51,-255.61
1756456626.9377985,-325.62,-374.7,-304.43,-366.12,-284.05,-255.88
1756456626.9422333,-325.62,-374.17,-303.36,-366.12,-283.51,-255.61
1756456626.9456084,-325.08,-374.7,-303.63,-366.66,-282.97,-255.88
1756456626.9500427,-325.35,-374.17,-303.89,-366.39,-283.51,-255.61
1756456626.9544816,-325.08,-373.36,-302.82,-367.19,-284.05,-256.69
1756456626.957859,-324.55,-374.17,-303.09,-367.46,-283.78,-256.15
1756456626.9622912,-325.08,-374.17,-303.09,-366.93,-284.31,-255.08
1756456626.9656675,-325.35,-373.9,-303.36,-367.46,-282.97,-255.08
1756456626.9701009,-325.08,-373.63,-303.09,-367.73,-283.78,-255.35
1756456626.9745402,-324.55,-374.17,-303.63,-366.66,-283.51,-256.42
1756456626.9779167,-324.28,-374.17,-303.63,-366.93,-282.97,-255.61
1756456626.9823544,-324.28,-373.9,-304.16,-366.66,-283.51,-256.15
1756456626.9857306,-325.08,-373.9,-303.36,-366.93,-282.97,-256.96
1756456626.9901662,-326.42,-374.44,-302.82,-367.19,-283.51,-255.88
1756456626.9946048,-325.35,-374.17,-303.63,-366.12,-283.51,-256.42
1756456626.9979827,-325.35,-374.7,-303.89,-366.12,-283.24,-255.88
1756456627.002422,-325.62,-374.7,-304.16,-366.66,-283.51,-255.35
1756456627.005798,-325.35,-374.17,-304.43,-366.12,-283.78,-255.08
1756456627.0102298,-325.62,-374.17,-304.16,-366.12,-284.05,-255.61
1756456627.013606,-325.62,-374.17,-303.89,-366.12,-284.05,-256.69
1756456627.0180392,-325.08,-374.44,-304.16,-366.66,-283.51,-256.69
1756456627.0224779,-325.08,-374.7,-303.63,-366.66,-284.31,-255.35
1756456627.0258539,-325.35,-375.24,-304.16,-366.93,-284.05,-255.88
1756456627.0302901,-326.16,-374.97,-303.89,-367.19,-283.51,-256.15
1756456627.0336668,-325.62,-374.44,-303.89,-366.66,-282.7,-256.15
1756456627.0381,-325.62,-373.9,-302.82,-365.59,-283.51,-256.15
1756456627.042542,-325.62,-374.97,-303.36,-365.85,-282.7,-255.08
1756456627.0459204,-325.62,-374.17,-303.89,-366.12,-282.97,-255.88
1756456627.0503547,-325.62,-373.63,-304.16,-366.66,-282.97,-256.15
1756456627.0537307,-325.89,-373.63,-304.16,-367.19,-283.51,-255.35
1756456627.0581627,-326.16,-373.9,-304.16,-366.39,-284.05,-255.61
1756456627.0626009,-326.42,-374.44,-304.43,-365.85,-283.78,-256.15
1756456627.0659776,-326.42,-374.7,-304.97,-366.39,-283.51,-255.88
1756456627.070416,-325.62,-373.9,-303.89,-365.85,-283.51,-255.88
1756456627.0737906,-325.89,-373.36,-303.63,-365.59,-282.7,-255.61
1756456627.0782259,-325.89,-373.9,-303.89,-365.85,-283.51,-255.88
1756456627.0826645,-325.35,-372.83,-303.63,-365.85,-282.7,-255.35
1756456627.0860353,-325.89,-373.63,-303.63,-366.12,-283.51,-255.88
1756456627.0904734,-326.16,-373.9,-303.36,-366.66,-284.31,-255.35
1756456627.0938497,-325.62,-373.9,-303.63,-366.66,-284.05,-255.35
1756456627.0982878,-325.62,-374.7,-303.63,-367.46,-284.31,-254.54
1756456627.1016626,-325.08,-374.44,-303.36,-366.93,-284.05,-255.35
1756456627.1060948,-324.82,-374.17,-303.63,-366.66,-284.05,-255.88
1756456627.1105328,-326.16,-373.63,-304.16,-366.39,-283.78,-255.61
1756456627.1139092,-326.16,-374.17,-304.16,-366.66,-284.05,-255.61
1756456627.118348,-326.42,-373.9,-303.36,-366.39,-283.51,-255.35
1756456627.1217232,-326.42,-374.17,-302.82,-366.12,-282.97,-255.35
1756456627.1261616,-325.62,-374.17,-303.63,-366.12,-282.7,-255.88
1756456627.1306007,-325.62,-373.9,-303.63,-366.93,-283.51,-255.35
1756456627.133975,-325.89,-374.17,-303.89,-366.39,-284.31,-255.35
1756456627.1384137,-326.16,-373.9,-303.36,-366.66,-284.05,-255.08
1756456627.1417897,-326.16,-374.17,-303.63,-365.85,-282.97,-255.88
1756456627.1462247,-325.08,-374.17,-303.36,-366.12,-283.78,-255.88
1756456627.1506624,-324.28,-374.17,-304.16,-366.66,-284.05,-255.88
1756456627.1540308,-325.08,-374.7,-304.16,-366.12,-282.7,-256.15
1756456627.1584687,-325.35,-373.9,-304.43,-366.12,-282.44,-255.88
1756456627.1618447,-325.89,-373.9,-304.16,-366.39,-283.51,-255.61
1756456627.16628,-325.62,-373.9,-304.16,-366.66,-282.97,-255.88
1756456627.170719,-324.55,-373.9,-304.43,-366.93,-283.51,-255.88
1756456627.1740952,-325.89,-374.97,-303.89,-366.93,-284.05,-256.42
1756456627.1785338,-325.89,-374.7,-303.89,-366.12,-283.51,-255.61
1756456627.1819103,-325.62,-374.44,-304.16,-366.66,-282.97,-256.42
1756456627.1863527,-325.35,-374.17,-303.63,-367.19,-283.51,-256.15
1756456627.1897295,-325.08,-374.44,-304.7,-366.12,-284.05,-255.88
1756456627.1941645,-326.42,-373.9,-304.16,-366.66,-284.05,-255.35
1756456627.1986027,-326.42,-374.17,-303.63,-366.93,-283.51,-255.88
1756456627.2019765,-326.69,-373.1,-303.09,-366.93,-283.51,-254.81
1756456627.2064154,-325.35,-373.63,-304.16,-366.66,-284.05,-254.81
1756456627.2097917,-324.01,-374.17,-304.16,-367.19,-282.97,-255.88
1756456627.2142258,-324.55,-375.24,-303.36,-366.93,-282.7,-255.35
1756456627.2186613,-325.62,-374.17,-303.63,-366.93,-283.78,-254.81
1756456627.2220352,-325.62,-374.44,-303.63,-367.19,-283.78,-255.61
1756456627.226476,-325.35,-374.17,-304.16,-366.93,-283.78,-254.81
1756456627.2298522,-325.89,-373.9,-302.82,-366.66,-284.31,-254.81
1756456627.2342844,-325.62,-374.17,-303.09,-366.93,-284.31,-255.88
1756456627.238722,-326.16,-374.44,-303.63,-366.12,-284.05,-256.69
1756456627.2420938,-325.89,-374.7,-304.43,-366.12,-283.24,-255.88
1756456627.2465324,-325.62,-374.44,-304.16,-366.12,-283.51,-255.88
1756456627.2499082,-325.89,-373.9,-303.63,-367.19,-283.24,-256.42
1756456627.254346,-324.82,-374.17,-303.89,-366.66,-282.97,-255.88
1756456627.258785,-325.08,-374.7,-303.63,-366.39,-283.51,-255.35
1756456627.2621598,-325.89,-373.9,-303.63,-366.12,-284.05,-255.35
1756456627.2665951,-326.16,-373.63,-304.16,-366.66,-283.51,-255.08
1756456627.2699707,-326.42,-373.9,-303.63,-366.39,-284.05,-256.69
1756456627.2744083,-326.96,-374.44,-303.89,-366.39,-283.51,-256.15
1756456627.2777846,-326.16,-374.17,-304.16,-366.12,-282.97,-256.15
1756456627.28222,-325.35,-374.17,-304.43,-366.66,-283.51,-256.42
1756456627.2866583,-325.35,-374.17,-304.7,-366.12,-284.05,-255.35
1756456627.2900293,-325.62,-374.17,-304.43,-366.93,-284.31,-255.61
1756456627.294465,-325.89,-373.9,-303.36,-366.66,-284.05,-255.35
1756456627.2978399,-325.62,-374.17,-304.16,-365.85,-283.78,-255.35
1756456627.302279,-325.08,-375.24,-303.89,-366.12,-283.51,-255.61
1756456627.3067274,-325.62,-375.24,-303.36,-366.12,-283.51,-255.61
1756456627.3101192,-325.35,-374.97,-303.09,-365.85,-283.51,-255.88
1756456627.314572,-325.62,-374.97,-303.89,-365.59,-283.24,-256.15
1756456627.3179524,-325.62,-374.7,-303.36,-365.32,-283.78,-256.15
1756456627.32239,-325.62,-374.17,-304.16,-366.66,-283.51,-256.15
1756456627.3268297,-325.89,-374.44,-303.89,-366.93,-284.05,-256.15
1756456627.3302085,-325.62,-373.9,-303.63,-366.39,-284.05,-255.61
1756456627.3346472,-325.35,-374.97,-304.16,-366.66,-283.24,-255.35
1756456627.3380249,-325.08,-374.7,-304.16,-367.19,-283.78,-255.35
1756456627.3424644,-325.62,-373.9,-304.43,-366.66,-283.78,-256.15
1756456627.3458436,-325.89,-373.9,-304.16,-366.66,-283.78,-256.42
1756456627.3502793,-325.08,-373.36,-304.16,-366.66,-282.7,-255.61
1756456627.3547516,-325.35,-373.36,-303.63,-366.93,-283.24,-256.15
1756456627.3581212,-326.42,-373.9,-303.89,-366.66,-283.78,-256.15
1756456627.3625875,-326.42,-373.63,-304.16,-366.66,-283.78,-255.88
1756456627.3659606,-326.16,-373.36,-304.16,-366.93,-283.51,-255.88
1756456627.3703992,-325.89,-373.63,-303.89,-366.39,-283.51,-255.88
1756456627.3748345,-325.62,-374.17,-303.63,-367.19,-283.51,-255.88
1756456627.378211,-325.08,-374.44,-304.43,-366.66,-284.05,-256.15
1756456627.3826482,-325.62,-375.24,-303.89,-367.19,-284.31,-255.88
1756456627.3860638,-325.08,-374.97,-304.16,-366.66,-283.51,-256.69
1756456627.3905013,-325.35,-373.63,-304.16,-366.66,-284.05,-255.88
1756456627.393879,-326.16,-374.17,-304.16,-367.46,-284.05,-255.88
1756456627.398329,-325.62,-374.17,-304.16,-367.19,-284.31,-256.15
1756456627.4027677,-325.89,-373.9,-304.16,-366.66,-284.05,-256.69
1756456627.4061403,-326.42,-373.9,-303.63,-367.19,-283.51,-256.15
1756456627.4105785,-326.16,-374.7,-304.43,-367.19,-283.51,-256.15
1756456627.4139533,-325.62,-374.44,-304.16,-366.93,-284.05,-254.81
1756456627.4183939,-326.42,-373.63,-304.16,-365.85,-283.78,-255.35
1756456627.4228325,-325.89,-374.17,-304.16,-366.39,-283.24,-255.08
1756456627.4262094,-326.16,-374.44,-302.82,-366.66,-282.97,-256.42
1756456627.43065,-326.42,-373.9,-302.82,-366.66,-282.17,-256.42
1756456627.434027,-325.89,-374.17,-303.63,-367.19,-282.97,-255.61
1756456627.4384668,-325.89,-373.36,-303.63,-368.0,-283.51,-255.88
1756456627.4429073,-326.16,-373.63,-302.82,-367.19,-283.78,-255.88
1756456627.4462802,-325.89,-374.17,-303.89,-367.19,-283.78,-255.35
1756456627.45072,-325.35,-374.97,-303.63,-366.39,-283.51,-255.61
1756456627.4540918,-325.89,-374.17,-302.82,-365.85,-282.97,-256.15
1756456627.4585311,-325.89,-373.63,-303.36,-366.66,-283.24,-256.15
1756456627.4619062,-325.89,-374.17,-303.09,-366.39,-283.51,-256.42
1756456627.4663422,-325.62,-374.44,-303.63,-366.39,-283.78,-255.88
1756456627.4707825,-325.62,-374.44,-303.63,-367.19,-283.51,-255.88
1756456627.4741557,-325.89,-375.51,-303.36,-366.66,-282.97,-255.35
1756456627.4785945,-326.42,-374.7,-304.16,-365.85,-283.51,-255.88
1756456627.4819717,-325.89,-374.7,-303.63,-365.85,-283.78,-255.61
1756456627.4864109,-326.16,-374.7,-303.63,-367.19,-282.97,-255.61
1756456627.4908495,-325.89,-374.7,-303.63,-366.39,-283.24,-255.88
1756456627.4942198,-325.62,-374.7,-303.63,-366.66,-283.24,-255.88
1756456627.4986558,-326.42,-373.63,-303.36,-367.19,-283.24,-256.15
1756456627.5020564,-325.89,-374.44,-303.89,-367.46,-283.24,-255.88
1756456627.5065017,-325.08,-375.24,-304.16,-367.46,-283.78,-255.61
1756456627.5109432,-325.08,-375.24,-303.89,-367.19,-283.24,-256.42
1756456627.5143414,-325.62,-374.7,-304.16,-367.19,-284.31,-257.22
1756456627.5187836,-325.62,-374.44,-303.63,-366.66,-284.31,-255.88
1756456627.5221567,-325.62,-375.24,-303.36,-366.66,-283.78,-255.35
1756456627.5265946,-325.08,-374.17,-303.09,-365.85,-283.51,-256.42
1756456627.5299714,-325.62,-373.9,-303.63,-366.12,-284.31,-256.69
1756456627.53441,-326.16,-373.63,-303.63,-366.93,-284.31,-256.15
1756456627.538849,-325.62,-373.9,-303.63,-367.19,-284.05,-255.88
1756456627.5422199,-325.35,-373.9,-304.16,-366.66,-283.51,-256.15
1756456627.54666,-326.16,-373.9,-304.16,-366.93,-284.05,-256.15
1756456627.550031,-326.16,-374.44,-304.16,-366.66,-283.78,-255.35
1756456627.5544739,-326.16,-374.97,-303.89,-366.66,-283.51,-255.35
1756456627.5589137,-325.08,-374.17,-304.7,-366.66,-284.05,-256.42
1756456627.5622864,-325.89,-373.63,-304.16,-366.66,-283.24,-255.88
1756456627.566726,-326.42,-373.36,-303.63,-366.12,-282.97,-255.35
1756456627.570097,-326.42,-374.17,-303.89,-366.39,-283.51,-255.61
1756456627.5745335,-325.35,-375.24,-304.43,-366.39,-282.7,-255.61
1756456627.5789726,-324.82,-374.7,-304.16,-366.12,-283.51,-255.61
1756456627.582349,-325.62,-374.17,-303.09,-367.19,-283.51,-255.35
1756456627.586788,-325.35,-374.7,-302.82,-366.39,-284.31,-255.35
1756456627.590159,-324.82,-373.9,-303.36,-367.19,-283.51,-255.88
1756456627.5945976,-325.08,-374.17,-303.36,-366.66,-283.51,-255.61
1756456627.597976,-325.89,-374.7,-303.63,-366.66,-283.51,-255.08
1756456627.6024153,-325.62,-374.7,-302.82,-367.19,-282.97,-256.15
1756456627.6068537,-325.89,-374.17,-303.63,-367.46,-282.7,-256.69
1756456627.6102262,-325.89,-373.9,-304.16,-366.66,-284.05,-255.88
1756456627.6146622,-326.69,-374.44,-304.43,-366.12,-283.78,-255.61
1756456627.6180394,-325.89,-374.17,-304.43,-366.12,-282.97,-255.61
1756456627.622475,-325.89,-373.63,-304.16,-367.19,-282.97,-256.15
1756456627.6269143,-325.89,-374.44,-304.16,-367.46,-282.97,-256.15
1756456627.6302881,-325.35,-374.7,-304.16,-367.19,-283.78,-255.88
1756456627.6347284,-325.08,-373.63,-304.16,-367.19,-284.31,-255.61
1756456627.6381311,-325.62,-373.9,-303.63,-366.12,-283.24,-256.42
1756456627.6426075,-326.69,-374.7,-303.89,-366.93,-282.7,-256.15
1756456627.6460145,-326.42,-373.9,-303.63,-366.93,-282.7,-256.15
1756456627.6504927,-325.89,-374.17,-303.89,-366.66,-282.97,-255.08
1756456627.65497,-325.89,-373.63,-303.89,-367.19,-283.78,-254.81
1756456627.6583781,-326.42,-373.9,-304.43,-366.66,-284.05,-255.88
1756456627.6628559,-325.89,-373.9,-304.43,-366.93,-283.78,-255.88
1756456627.6662617,-325.89,-374.17,-304.16,-367.73,-283.24,-255.88
1756456627.6707385,-326.69,-374.44,-304.16,-367.46,-282.97,-255.88
1756456627.6741457,-325.89,-374.17,-303.36,-366.93,-283.51,-255.88
1756456627.6786191,-326.42,-373.1,-302.82,-367.19,-282.97,-255.88
1756456627.6820285,-325.35,-373.9,-303.09,-367.19,-282.7,-256.15
1756456627.6865036,-325.62,-374.97,-303.63,-367.19,-282.7,-255.88
1756456627.6909802,-325.62,-374.17,-304.43,-367.19,-282.97,-255.88
1756456627.6943974,-325.62,-374.44,-303.09,-367.46,-282.97,-255.61
1756456627.6988766,-325.08,-374.97,-303.36,-367.46,-282.44,-255.61
1756456627.702288,-324.55,-375.24,-303.63,-366.12,-282.7,-255.08
1756456627.7067647,-325.62,-374.17,-303.63,-366.39,-283.51,-255.35
1756456627.7101722,-326.96,-373.9,-303.89,-367.19,-283.51,-254.81
1756456627.7146444,-326.69,-374.17,-304.16,-365.85,-284.05,-255.35
1756456627.7180624,-325.89,-374.7,-303.09,-366.12,-282.97,-256.15
1756456627.7225401,-325.08,-375.24,-303.09,-367.19,-283.24,-256.15
1756456627.727011,-326.96,-374.17,-304.16,-366.66,-284.05,-255.88
1756456627.7304232,-326.69,-374.17,-303.89,-367.19,-284.05,-256.42
1756456627.7348998,-325.35,-374.7,-303.63,-367.46,-284.58,-255.88
1756456627.7383237,-325.62,-374.17,-304.43,-367.19,-284.05,-255.08
1756456627.7428052,-325.89,-373.9,-304.43,-366.66,-282.7,-255.88
1756456627.7462237,-325.89,-374.44,-303.89,-367.19,-282.97,-255.88
1756456627.7507086,-325.89,-374.17,-304.16,-367.19,-283.51,-255.08
1756456627.7541227,-325.89,-374.7,-304.97,-367.46,-283.51,-255.08
1756456627.7586024,-325.62,-375.24,-304.7,-367.19,-284.05,-254.81
1756456627.763088,-325.89,-373.9,-303.63,-367.19,-284.58,-255.35
1756456627.7665064,-325.89,-374.17,-303.63,-366.66,-283.78,-255.61
1756456627.770989,-325.62,-374.17,-303.09,-366.12,-283.51,-255.88
1756456627.7744057,-325.89,-373.36,-304.43,-366.39,-283.51,-255.88
1756456627.7788875,-325.62,-374.17,-304.16,-366.12,-282.97,-255.88
1756456627.7823055,-325.08,-374.97,-303.36,-366.39,-284.31,-255.88
1756456627.7867908,-325.08,-374.7,-303.63,-367.19,-284.31,-255.35
1756456627.7902052,-325.08,-374.7,-303.63,-367.46,-284.31,-255.35
1756456627.7946875,-325.08,-373.9,-303.63,-367.46,-283.24,-255.35
1756456627.798103,-324.55,-374.17,-304.43,-367.46,-282.97,-254.54
1756456627.8025858,-325.08,-374.17,-303.63,-366.39,-283.24,-255.08
1756456627.807076,-325.08,-373.9,-303.09,-366.66,-282.7,-255.61
1756456627.8104944,-325.62,-374.17,-304.97,-366.12,-282.7,-255.88
1756456627.814976,-325.89,-374.44,-304.43,-365.85,-282.7,-254.81
1756456627.8183925,-325.89,-374.17,-303.09,-367.19,-283.51,-254.81
1756456627.8228774,-325.89,-373.9,-303.09,-367.46,-282.7,-255.88
1756456627.8262942,-325.62,-374.7,-303.89,-367.46,-282.44,-255.88
1756456627.8307738,-325.35,-373.9,-303.63,-366.93,-283.51,-255.08
1756456627.8341885,-325.35,-373.9,-303.63,-365.85,-282.97,-255.61
1756456627.83868,-325.08,-373.9,-303.09,-366.12,-282.7,-256.15
1756456627.8431594,-324.28,-374.17,-303.09,-366.93,-283.51,-256.42
1756456627.8465776,-325.35,-375.24,-303.09,-366.93,-283.51,-255.88
1756456627.8510606,-325.35,-374.17,-302.82,-365.85,-283.51,-255.08
1756456627.8544796,-326.16,-373.63,-302.82,-365.85,-284.05,-255.35
1756456627.8589592,-325.89,-374.7,-303.63,-367.19,-284.05,-255.35
1756456627.8623765,-325.89,-374.44,-303.89,-367.19,-282.97,-254.81
1756456627.8669074,-326.16,-374.7,-303.36,-367.19,-282.44,-255.88
1756456627.8703234,-326.16,-374.44,-303.09,-367.46,-282.97,-255.88
1756456627.8748157,-325.62,-376.05,-303.89,-367.19,-282.44,-255.35
1756456627.878236,-325.89,-374.7,-304.16,-367.19,-282.97,-254.54
1756456627.8827212,-325.89,-374.7,-303.63,-366.66,-283.51,-255.35
1756456627.8861337,-325.62,-374.17,-304.16,-367.19,-283.51,-255.35
1756456627.8906178,-325.08,-374.17,-303.63,-367.19,-283.24,-255.35
1756456627.895098,-325.35,-374.44,-303.63,-366.66,-283.78,-255.88
1756456627.8985155,-324.82,-374.7,-302.82,-366.39,-283.24,-255.08
1756456627.902994,-325.35,-374.7,-302.55,-366.12,-282.97,-256.69
1756456627.9064133,-325.08,-373.9,-303.63,-366.12,-283.51,-255.88
1756456627.9108927,-324.82,-373.9,-304.16,-366.93,-284.31,-255.35
1756456627.9143066,-324.82,-373.36,-304.16,-366.39,-284.85,-256.42
1756456627.9187894,-325.08,-374.17,-303.63,-366.12,-284.05,-255.35
1756456627.9222019,-324.28,-373.36,-304.16,-365.59,-283.78,-254.01
1756456627.9266808,-325.62,-374.17,-303.89,-366.12,-284.05,-254.54
1756456627.9311645,-325.62,-373.63,-304.16,-365.85,-284.31,-254.81
1756456627.934582,-325.35,-373.9,-304.97,-367.46,-284.05,-254.54
1756456627.939069,-325.62,-374.44,-303.89,-367.73,-283.51,-255.88
1756456627.9424868,-325.35,-373.9,-302.28,-366.66,-284.05,-255.61
1756456627.946971,-325.62,-373.9,-302.82,-366.93,-284.31,-255.61
1756456627.950388,-325.89,-374.17,-303.63,-366.66,-283.51,-256.15
1756456627.9548683,-325.89,-374.17,-303.89,-366.66,-283.51,-256.42
1756456627.958288,-326.42,-374.7,-303.89,-367.19,-282.7,-255.35
1756456627.9627717,-325.35,-373.36,-303.63,-367.46,-282.97,-255.08
1756456627.9661841,-325.62,-374.17,-304.16,-367.46,-282.7,-254.81
1756456627.970663,-326.42,-375.24,-304.7,-366.66,-282.97,-255.61
1756456627.9751456,-324.55,-374.97,-304.43,-366.66,-282.97,-255.61
1756456627.9785616,-325.62,-374.7,-303.63,-367.19,-282.17,-255.35
1756456627.9830463,-326.16,-374.7,-303.09,-366.39,-283.51,-255.61
